BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Camden,Pubs,,95 Chancery Lane,London,Holborn,,E09000007,Camden,,,531102.9645,,,E09000007,51.51536655,-0.111964774,181293.9237,,,04/20/2020,Knights Templar,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,53-54 Carey Street,London,Aldwych,,E09000007,Camden,,,531033.9645,,,E09000007,51.51509497,-0.112970497,181261.9237,,,04/20/2020,Seven Stars,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,12 Gate Street,London,Holborn,,E09000007,Camden,,,530624.9646,,,E09000007,51.51704985,-0.118784777,181468.9236,,,04/20/2020,Ship Tavern,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,40 Great Queen Street,London,Covent Garden,,E09000007,Camden,,,530418.9647,,,E09000007,51.5151832,-0.121830778,181255.9237,,,04/20/2020,Philomena's,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,32 Great Queen Street,London,Covent Garden,,E09000007,Camden,,,530418.9647,,,E09000007,51.5151832,-0.121830778,181255.9237,,,04/20/2020,Great Queen Street,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,30 Great Queen Street,London,Covent Garden,,E09000007,Camden,,,530448.9647,,,E09000007,51.51555373,-0.121383139,181297.9237,,,04/20/2020,Wolfe's Bar & Grill,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,61-65 Great Queen Street,London,Covent Garden,,E09000007,Camden,,,530497.9646,,,E09000007,51.51556938,-0.120676256,181300.9237,,,04/20/2020,Sway,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,18 Great Queen Street,London,Covent Garden,,E09000007,Camden,,,530492.9646,,,E09000007,51.51602886,-0.120729401,181351.9237,,,04/20/2020,Hercules Pillars,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,8 Great Queen Street,London,Covent Garden,,E09000007,Camden,,,530520.9646,,,E09000007,51.51618416,-0.120319436,181369.9236,,,04/20/2020,George,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,191 Drury Lane,London,Covent Garden,,E09000007,Camden,,,530272.9647,,,E09000007,51.51612452,-0.123896365,181356.9237,,,04/20/2020,White Hart,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,21 Drury Lane,London,Covent Garden,,E09000007,Camden,,,530323.9647,,,E09000007,51.5149984,-0.123207602,181232.9237,,,04/20/2020,Sun,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,58 Kingsway,London,Holborn,,E09000007,Camden,,,530595.9646,,,E09000007,51.51641848,-0.119228788,181397.9236,,,04/20/2020,All Bar One,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,67 Kingsway,London,Covent Garden,,E09000007,Camden,,,530581.9646,,,E09000007,51.51533431,-0.119475248,181276.9237,,,04/20/2020,Belgo Holborn,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,236 Shaftesbury Avenue,London,Bloomsbury,,E09000007,Camden,,,530135.9647,,,E09000007,51.51677615,-0.125844211,181425.9236,,,04/20/2020,Bloomsbury Tavern,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,142 Shaftesbury Avenue,London,Covent Garden,,E09000007,Camden,,,529947.9648,,,E09000007,51.5133954,-0.128692556,181044.9237,,,04/20/2020,BrewDog Seven Dials,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,62 St. Giles High Street,London,Covent Garden,,E09000007,Camden,,,530011.9648,,,E09000007,51.51547462,-0.12768487,181277.9237,,,04/20/2020,Angel,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,31 Endell Street,London,Covent Garden,,E09000007,Camden,,,530208.9647,,,E09000007,51.51451264,-0.124885037,181175.9237,,,04/20/2020,Cross Keys,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,43 Monmouth Street,London,Covent Garden,,E09000007,Camden,,,530079.9648,,,E09000007,51.51430867,-0.126752645,181149.9237,,,04/20/2020,Crown,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,40 Monmouth Street,London,Covent Garden,,E09000007,Camden,,,530045.9648,,,E09000007,51.51325604,-0.127285866,181031.9237,,,04/20/2020,Two Brewers,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,42 Earlham Street,London,Covent Garden,,E09000007,Camden,,,530152.9647,,,E09000007,51.51374368,-0.125723726,181088.9237,,,04/20/2020,Seven Dials Club,,E05000138,Holborn and Covent Garden,,,,
Camden,Pubs,,22 Neal Street,London,Covent Garden,,E09000007,Camden,,,530184.9647,,,E09000007,51.51430248,-0.125239574,181151.9237,,,04/20/2020,Crown & Anchor,,E05000138,Holborn and Covent Garden,,,,
Harrow,Pubs,,86 St Anns Road,Harrow,,,E09000015,Harrow,,,515274.9688,,,E09000015,51.58164726,-0.337676061,188284.9218,,,04/20/2020,Royal Oak,,E05000288,Greenhill,,,,
Harrow,Pubs,,St. George's Shopping Centre,Harrow,,,E09000015,Harrow,,,515195.9688,,,E09000015,51.5814477,-0.338823598,188260.9218,,,04/20/2020,Frankie & Benny's,,E05000288,Greenhill,,,,
Harrow,Pubs,,335-339 Station Road,Harrow,,,E09000015,Harrow,,,515511.9687,,,E09000015,51.58069102,-0.334290291,188183.9218,,,04/20/2020,O'Neill's,,E05000288,Greenhill,,,,
Harrow,Pubs,,373-375 Station Road,Harrow,,,E09000015,Harrow,,,515515.9687,,,E09000015,51.57946787,-0.334277315,188047.9218,,,04/20/2020,Moon On The Hill,,E05000288,Greenhill,,,,
Harrow,Pubs,,380 Station Road,Harrow,,,E09000015,Harrow,,,515550.9687,,,E09000015,51.57964047,-0.333765848,188067.9218,,,04/20/2020,Trinity Bar,,E05000288,Greenhill,,,,
Harrow,Pubs,,8 Gayton Road,Harrow,,,E09000015,Harrow,,,515635.9687,,,E09000015,51.57965003,-0.332538701,188070.9218,,,04/20/2020,Junction,,E05000288,Greenhill,,,,
Harrow,Pubs,,269-271 Station Road,Harrow,,,E09000015,Harrow,,,515659.9687,,,E09000015,51.58310536,-0.332065704,188455.9217,,,04/20/2020,Harrow,,E05000288,Greenhill,,,,
Harrow,Pubs,,38-40 Lowlands Road,Harrow,,,E09000015,Harrow,,,515132.9688,,,E09000015,51.57933046,-0.339810124,188023.9218,,,04/20/2020,Wards,,E05000288,Greenhill,,,,
Harrow,Pubs,,111 Bessborough Road,Harrow,,,E09000015,Harrow,,,514914.9689,,,E09000015,51.5749529,-0.343115792,187531.922,,,04/20/2020,Kingsfield Arms,,E05000288,Greenhill,,,,
Harrow,Pubs,,30 West Street,Harrow,,,E09000015,Harrow,,,515162.9688,,,E09000015,51.57199037,-0.33964483,187207.9221,,,04/20/2020,Castle,,E05000289,Harrow on the Hill,,,,
Harrow,Pubs,,138 Greenford Road,Sudbury Hill,,,E09000015,Harrow,,,515575.9687,,,E09000015,51.55966492,-0.334135661,185845.9224,,,04/20/2020,Rising Sun,,E05000289,Harrow on the Hill,,,,
Harrow,Pubs,,"3 Shaftesbury Parade, Shaftesbury Ave",Harrow,,,E09000015,Harrow,,,514124.9691,,,E09000015,51.57221911,-0.354615412,187209.9221,,,04/20/2020,Maya Pub,,E05000289,Harrow on the Hill,,,,
Harrow,Pubs,,50 Middle Road,Harrow,,,E09000015,Harrow,,,514739.9689,,,E09000015,51.57009019,-0.345817954,186986.9221,,,04/20/2020,White Horse,,E05000289,Harrow on the Hill,,,,
Harrow,Pubs,,1 Roxeth Hill,South Harrow,,,E09000015,Harrow,,,514767.9689,,,E09000015,51.56927561,-0.345443514,186896.9222,,,04/20/2020,Salt Bar,,E05000289,Harrow on the Hill,,,,
Harrow,Pubs,,2 South Hill Ave,South Harrow,Harrow,,E09000015,Harrow,,,514348.969,,,E09000015,51.56547786,-0.351626955,186464.9223,,,04/20/2020,Star,,E05000289,Harrow on the Hill,,,,
Harrow,Pubs,,"28 The Broadwalk, Pinner Road",North Harrow,,,E09000015,Harrow,,,513548.9692,,,E09000015,51.58689591,-0.362399649,188829.9216,,,04/20/2020,Saras,,E05000292,Headstone North,,,,
Harrow,Pubs,,"14A Broadwalk,  Pinner Road",North Harrow,,,E09000015,Harrow,,,513548.9692,,,E09000015,51.58689591,-0.362399649,188829.9216,,,04/20/2020,Kohinur Restaurant & Bar,,E05000292,Headstone North,,,,
Harrow,Pubs,,"19-20 The Broadwalk, Pinner Road",North Harrow,Harrow,,E09000015,Harrow,,,513548.9692,,,E09000015,51.58689591,-0.362399649,188829.9216,,,04/20/2020,Three Wishes,,E05000292,Headstone North,,,,
Harrow,Pubs,,"25 Broadwalk, Pinner Road",North Harrow,Harrow,,E09000015,Harrow,,,513548.9692,,,E09000015,51.58689591,-0.362399649,188829.9216,,,04/20/2020,McCafferty's Freehouse,,E05000292,Headstone North,,,,
Harrow,Pubs,,Headstone Lane,Headstone,,,E09000015,Harrow,,,513616.9692,,,E09000015,51.59797341,-0.361019188,190063.9213,,,04/20/2020,Blueroom Sports Venue,,E05000292,Headstone North,,,,
Harrow,Pubs,,320 Northolt Road,South Harrow,,,E09000015,Harrow,,,514057.9691,,,E09000015,51.5630471,-0.355913334,186187.9223,,,04/20/2020,Shawl,,E05000302,Roxeth,,,,
Harrow,Pubs,,399 Northolt Road,South Harrow,Harrow,,E09000015,Harrow,,,513917.9692,,,E09000015,51.56044192,-0.358027079,185894.9224,,,04/20/2020,O'Donnell's,,E05000302,Roxeth,,,,
Harrow,Pubs,,326 Eastcote Lane,South Harrow,,,E09000015,Harrow,,,512788.9695,,,E09000015,51.56154932,-0.37427546,185992.9224,,,04/20/2020,Horseshoe,,E05000301,Roxbourne,,,,
Harrow,Pubs,,424-426 Alexandra Avenue,Rayners Lane,Harrow,,E09000015,Harrow,,,512993.9694,,,E09000015,51.57344443,-0.370892557,187320.922,,,04/20/2020,Man of Aran,,E05000300,Rayners Lane,,,,
Harrow,Pubs,,32 Railway Approach,Wealdstone,Harrow,,E09000015,Harrow,,,515600.9687,,,E09000015,51.59051443,-0.33264594,189278.9215,,,04/20/2020,Club KTM,,E05000288,Greenhill,,,,
Harrow,Pubs,,9 Masons Ave,Wealdstone,,,E09000015,Harrow,,,515491.9687,,,E09000015,51.59282867,-0.334134807,189533.9214,,,04/20/2020,Barretts Freehouse,,E05000296,Marlborough,,,,
Harrow,Pubs,,91 High Street,Wealdstone,,,E09000015,Harrow,,,515352.9688,,,E09000015,51.59690168,-0.335992653,189983.9213,,,04/20/2020,Shanakee,,E05000304,Wealdstone,,,,
Harrow,Pubs,,339 High Road,Harrow Weald,Harrow,,E09000015,Harrow,,,515072.9688,,,E09000015,51.60395151,-0.3397782,190761.9211,,,04/20/2020,Laurels,,E05000304,Wealdstone,,,,
Harrow,Pubs,,6 Weald Lane,Harrow Weald,Harrow,,E09000015,Harrow,,,515062.9688,,,E09000015,51.60350416,-0.339938931,190711.9211,,,04/20/2020,Cosy Bar,,E05000304,Wealdstone,,,,
Harrow,Pubs,,Kenton Lane,Harrow Weald,,,E09000015,Harrow,,,515900.9686,,,E09000015,51.60476145,-0.327791516,190870.9211,,,04/20/2020,Duck In The Pond,,E05000290,Harrow Weald,,,,
Harrow,Pubs,,375 Uxbridge Road,Harrow Weald,,,E09000015,Harrow,,,515556.9687,,,E09000015,51.61335259,-0.332444238,191818.9208,,,04/20/2020,Leefe Robinson VC,,E05000290,Harrow Weald,,,,
Harrow,Pubs,,328 High Road,Harrow Weald,Harrow,,E09000015,Harrow,,,515094.9688,,,E09000015,51.60451326,-0.33944,190824.9211,,,04/20/2020,Bombay Central,,E05000290,Harrow Weald,,,,
Harrow,Pubs,,Brookshill,Harrow Weald,,,E09000015,Harrow,,,514809.9689,,,E09000015,51.62057882,-0.342970319,192605.9206,,,04/20/2020,Hare,,E05000290,Harrow Weald,,,,
Harrow,Pubs,,Old Redding,Harrow Weald,,,E09000015,Harrow,,,514477.969,,,E09000015,51.62047566,-0.347770149,192586.9206,,,04/20/2020,Case Is Altered,,E05000290,Harrow Weald,,,,
Harrow,Pubs,,Old Redding,Harrow Weald,,,E09000015,Harrow,,,514739.9689,,,E09000015,51.61937074,-0.344025558,192469.9206,,,04/20/2020,Grim's Dyke Hotel,,E05000290,Harrow Weald,,,,
Harrow,Pubs,,108 High Street,Wealdstone,Harrow,,E09000015,Harrow,,,515408.9687,,,E09000015,51.59634196,-0.335204576,189922.9213,,,04/20/2020,TJ's Sports Bar,,E05000296,Marlborough,,,,
Harrow,Pubs,,100 High Street,Wealdstone,Harrow,,E09000015,Harrow,,,515408.9687,,,E09000015,51.59634196,-0.335204576,189922.9213,,,04/20/2020,Dalys,,E05000296,Marlborough,,,,
Harrow,Pubs,,60 Peel Road,Wealdstone,Harrow,,E09000015,Harrow,,,515652.9687,,,E09000015,51.5941708,-0.331761226,189686.9214,,,04/20/2020,Everest Lounge,,E05000296,Marlborough,,,,
Harrow,Pubs,,Kenton Road,Kenton,Harrow,,E09000015,Harrow,,,516711.9684,,,E09000015,51.58255624,-0.316901399,188418.9217,,,04/20/2020,Beefeater,,E05000295,Kenton West,,,,
Harrow,Pubs,,25-26 Kenton Park Parade,Kenton,Harrow,,E09000015,Harrow,,,517616.9681,,,E09000015,51.58741936,-0.303657464,188980.9216,,,04/20/2020,New Moon,,E05000295,Kenton West,,,,
Harrow,Pubs,,"Belmont Circle, Kenton Lane",Belmont,,,E09000015,Harrow,,,516545.9684,,,E09000015,51.60167141,-0.318591297,190541.9212,,,04/20/2020,Funky Brownz,,E05000285,Belmont,,,,
Harrow,Pubs,,7a Warwick Parade,Belmont,,,E09000015,Harrow,,,516586.9684,,,E09000015,51.60080909,-0.318031139,190446.9212,,,04/20/2020,Life Of Riley,,E05000295,Kenton West,,,,
Harrow,Pubs,,"12-13 Station Parade, Kenton Lane",Belmont,,,E09000015,Harrow,,,516507.9684,,,E09000015,51.60089733,-0.319168618,190454.9212,,,04/20/2020,Circle Lounge,,E05000295,Kenton West,,,,
Harrow,Pubs,,"14 Station Parade, Kenton Lane",Belmont,,,E09000015,Harrow,,,516507.9684,,,E09000015,51.60089733,-0.319168618,190454.9212,,,04/20/2020,Badger Kelly's,,E05000295,Kenton West,,,,
Harrow,Pubs,,187 Streatfield Road,Queensbury,Harrow,,E09000015,Harrow,,,518138.968,,,E09000015,51.59592923,-0.295803422,189939.9213,,,04/20/2020,Buckley's Bar,,E05000299,Queensbury,,,,
Harrow,Pubs,,404 Kenton Road,Kenton,Harrow,,E09000015,Harrow,,,517858.9681,,,E09000015,51.5873419,-0.300166951,188977.9216,,,04/20/2020,Frosty's,,E05000294,Kenton East,,,,
Harrow,Pubs,,2 Waxwell Lane,Pinner,,,E09000015,Harrow,,,511993.9697,,,E09000015,51.59655462,-0.384503642,189869.9213,,,04/20/2020,Oddfellows Arms,,E05000297,Pinner,,,,
Harrow,Pubs,,"No. 1 Red Lion Parade, Bridge Street",Pinner,,,E09000015,Harrow,,,512134.9696,,,E09000015,51.59450426,-0.38254072,189644.9214,,,04/20/2020,Beer Asylum,,E05000297,Pinner,,,,
Harrow,Pubs,,Rickmansworth Road,Pinner,,,E09000015,Harrow,,,511116.9699,,,E09000015,51.59832811,-0.397103532,190047.9213,,,04/20/2020,Sync,,E05000297,Pinner,,,,
Harrow,Pubs,,250 Uxbridge Road,Hatch End,Pinner,,E09000015,Harrow,,,512741.9695,,,E09000015,51.60824273,-0.373285963,191186.921,,,04/20/2020,Moon & Sixpence,,E05000291,Hatch End,,,,
Harrow,Pubs,,402-408 Rayners Lane,Rayners Lane,Pinner,,E09000015,Harrow,,,512988.9694,,,E09000015,51.57687888,-0.370841853,187702.9219,,,04/20/2020,Village Inn,,E05000300,Rayners Lane,,,,
Harrow,Pubs,,Whittington Way,Pinner,,,E09000015,Harrow,,,512325.9696,,,E09000015,51.58560396,-0.380099914,188658.9217,,,04/20/2020,Pinner Arms,,E05000298,Pinner South,,,,
Harrow,Pubs,,31 High Street,Pinner,,,E09000015,Harrow,,,512251.9696,,,E09000015,51.59431019,-0.380858421,189625.9214,,,04/20/2020,Queen's Head,,E05000297,Pinner,,,,
Harrow,Pubs,,897 Honeypot Lane,Canons Park,Stanmore,,E09000015,Harrow,,,517764.9681,,,E09000015,51.60622635,-0.300818812,191076.921,,,04/20/2020,Doolan's,,E05000285,Belmont,,,,
Harrow,Pubs,,433-437 Honeypot Lane,Queensbury,Stanmore,,E09000015,Harrow,,,518187.968,,,E09000015,51.59631441,-0.295081519,189983.9213,,,04/20/2020,Purple Flame,,E05000299,Queensbury,,,,
Harrow,Pubs,,"Canons Hall, 1-17 Wemborough Road",Canons Park,,,E09000015,Harrow,,,517571.9682,,,E09000015,51.60650034,-0.303595778,191102.921,,,04/20/2020,Canons Bar,,E05000285,Belmont,,,,
Harrow,Pubs,,78 Stanmore Hill,Stanmore,,,E09000015,Harrow,,,516682.9684,,,E09000015,51.62142508,-0.315881645,192742.9206,,,04/20/2020,Everest Abercorn,,E05000303,Stanmore Park,,,,
Harrow,Pubs,,35 Church Road,Stanmore,,,E09000015,Harrow,,,516938.9683,,,E09000015,51.61753421,-0.312327843,192315.9207,,,04/20/2020,Spice Rack Lounge,,E05000303,Stanmore Park,,,,
Harrow,Pubs,,"34 South Parade, Mollison Way",Queensbury,Edgware,,E09000015,Harrow,,,519324.9677,,,E09000015,51.59763894,-0.278614907,190157.9213,,,04/20/2020,Jamesons,,E05000287,Edgware,,,,
Harrow,Pubs,,6-8 Whitchurch Parade  72-86 Whitchurch Lane,Edgware,,,E09000015,Harrow,,,519070.9677,,,E09000015,51.60935814,-0.281840497,191455.9209,,,04/20/2020,Trilogy Bar & Restaurant,,E05000287,Edgware,,,,
Harrow,Pubs,,12 Station Parade,Canons Park,Edgware,,E09000015,Harrow,,,518099.968,,,E09000015,51.60765716,-0.295927455,191243.921,,,04/20/2020,Moranos,,E05000286,Canons,,,,
Harrow,Pubs,,119 High Street (1st floor),Edgware,,,E09000015,Harrow,,,519162.9677,,,E09000015,51.61129797,-0.280438555,191673.9209,,,04/20/2020,Malibu Club,,E05000286,Canons,,,,
Harrow,Pubs,,113 High Street,Edgware,,,E09000015,Harrow,,,519162.9677,,,E09000015,51.61129797,-0.280438555,191673.9209,,,04/20/2020,Zan Zi Bar,,E05000286,Canons,,,,
Harrow,Pubs,,97-99 High Street,Edgware,,,E09000015,Harrow,,,519162.9677,,,E09000015,51.61129797,-0.280438555,191673.9209,,,04/20/2020,Violet Bar & Grill,,E05000286,Canons,,,,
Barnet,Pubs,,"49 East Barnet Road, East",New Barnet,Barnet,,E09000003,Barnet,,,526614.9657,,,E09000003,51.64992494,-0.171254735,196152.9196,,,04/20/2020,Lord Kitchener,,E05000048,East Barnet,,,,
Barnet,Pubs,,3 East Barnet Road,New Barnet,Barnet,,E09000003,Barnet,,,526394.9658,,,E09000003,51.65017211,-0.174425018,196174.9196,,,04/20/2020,Railway Tavern,,E05000056,High Barnet,,,,
Barnet,Pubs,,13 East Barnet Road,New Barnet,Barnet,,E09000003,Barnet,,,526394.9658,,,E09000003,51.65017211,-0.174425018,196174.9196,,,04/20/2020,Railway Bell,,E05000056,High Barnet,,,,
Barnet,Pubs,,2 Church Hill Road,East Barnet,Barnet,,E09000003,Barnet,,,527209.9655,,,E09000003,51.64155891,-0.162991856,195236.9199,,,04/20/2020,Prince Of Wales,,E05000048,East Barnet,,,,
Barnet,Pubs,,Chalk Lane,Cockfosters,Barnet,,E09000003,Barnet,,,527760.9654,,,E09000003,51.65448277,-0.154503723,196688.9195,,,04/20/2020,Cock Inn,,E05000048,East Barnet,,,,
Barnet,Pubs,,3 Albert Road,New Barnet,Barnet,,E09000003,Barnet,,,526482.9657,,,E09000003,51.6506556,-0.173133496,196230.9196,,,04/20/2020,Builders Arms,,E05000048,East Barnet,,,,
Barnet,Pubs,,Great North Road,High Barnet,Barnet,,E09000003,Barnet,,,525444.966,,,E09000003,51.64659228,-0.188300524,195752.9197,,,04/20/2020,Queens Arms,,E05000058,Oakleigh,,,,
Barnet,Pubs,,"27 Greenhill Parade,  Great North Road",High Barnet,Barnet,,E09000003,Barnet,,,525593.966,,,E09000003,51.64611869,-0.186165714,195703.9198,,,04/20/2020,Weaver's Bar,,E05000058,Oakleigh,,,,
Barnet,Pubs,,14 West End Lane,High Barnet,Barnet,,E09000003,Barnet,,,523874.9664,,,E09000003,51.65232326,-0.210768364,196351.9196,,,04/20/2020,Lord Nelson,,E05000060,Underhill,,,,
Barnet,Pubs,,Barnet Road,High Barnet,Arkley,,E09000003,Barnet,,,523187.9666,,,E09000003,51.65205171,-0.220710392,196304.9196,,,04/20/2020,Arkley (Village Inn & Dining),,E05000056,High Barnet,,,,
Barnet,Pubs,,Stirling Corner,High Barnet,Arkley,,E09000003,Barnet,,,520925.9672,,,E09000003,51.64316884,-0.253751761,195261.9199,,,04/20/2020,Miller & Carter Steakhouse,,E05000056,High Barnet,,,,
Barnet,Pubs,,Barnet Road,High Barnet,Arkley,,E09000003,Barnet,,,521714.967,,,E09000003,51.64195627,-0.242394791,195145.9199,,,04/20/2020,Gate,,E05000060,Underhill,,,,
Barnet,Pubs,,"92, Wood Street",High Barnet,Barnet,,E09000003,Barnet,,,524331.9663,,,E09000003,51.65328291,-0.204123979,196469.9195,,,04/20/2020,Black Horse,,E05000056,High Barnet,,,,
Barnet,Pubs,,9 Alston Road,High Barnet,Barnet,,E09000003,Barnet,,,524086.9664,,,E09000003,51.65611398,-0.207554233,196778.9195,,,04/20/2020,Sebright Arms,,E05000056,High Barnet,,,,
Barnet,Pubs,,113 Hadley Road,High Barnet,Barnet,,E09000003,Barnet,,,525754.9659,,,E09000003,51.65653443,-0.183422431,196866.9194,,,04/20/2020,Hadley Hotel,,E05000056,High Barnet,,,,
Barnet,Pubs,,58 High Street,High Barnet,Barnet,,E09000003,Barnet,,,524661.9662,,,E09000003,51.65311103,-0.199360133,196458.9195,,,04/20/2020,"Olde Mitre Inne, Ye",,E05000056,High Barnet,,,,
Barnet,Pubs,,84 High Street,High Barnet,Barnet,,E09000003,Barnet,,,524553.9663,,,E09000003,51.6535124,-0.200905552,196500.9195,,,04/20/2020,King's Head,,E05000056,High Barnet,,,,
Barnet,Pubs,,193 High Street,High Barnet,Barnet,,E09000003,Barnet,,,524501.9663,,,E09000003,51.65781968,-0.201486935,196978.9194,,,04/20/2020,"Olde Monken Holt, Ye",,E05000056,High Barnet,,,,
Barnet,Pubs,,31 High Street,High Barnet,Barnet,,E09000003,Barnet,,,524640.9662,,,E09000003,51.65279215,-0.199676343,196422.9196,,,04/20/2020,Red Lion,,E05000060,Underhill,,,,
Barnet,Pubs,,148 High Street,High Barnet,Barnet,,E09000003,Barnet,,,524514.9663,,,E09000003,51.65580373,-0.20137873,196754.9195,,,04/20/2020,Butchers Arms,,E05000056,High Barnet,,,,
Barnet,Pubs,,218 Burnt Oak Broadway,Edgware,,,E09000003,Barnet,,,519858.9675,,,E09000003,51.6036821,-0.270675237,190842.9211,,,04/20/2020,Flavours,,E05000044,Burnt Oak,,,,
Barnet,Pubs,,128 Burnt Oak Broadway,Edgware,,,E09000003,Barnet,,,520082.9675,,,E09000003,51.60118102,-0.26753547,190569.9212,,,04/20/2020,Blarneys Freehouse,,E05000044,Burnt Oak,,,,
Barnet,Pubs,,122-126 High Street,Edgware,,,E09000003,Barnet,,,519137.9677,,,E09000003,51.61237276,-0.28075904,191792.9208,,,04/20/2020,Three Wishes,,E05000050,Edgware,,,,
Barnet,Pubs,,128 Hale Lane,Edgware,,,E09000003,Barnet,,,520509.9674,,,E09000003,51.61725781,-0.260756346,192368.9207,,,04/20/2020,Jolly Badger,,E05000054,Hale,,,,
Barnet,Pubs,,89 Colney Hatch Lane,Muswell Hill,London,,E09000003,Barnet,,,528389.9652,,,E09000003,51.59945843,-0.14765324,190581.9211,,,04/20/2020,Furlong,,E05000047,Coppetts,,,,
Barnet,Pubs,,749 High Road,North Finchley,London,,E09000003,Barnet,,,526362.9658,,,E09000003,51.6137382,-0.176349724,192119.9207,,,04/20/2020,Tally Ho,,E05000061,West Finchley,,,,
Barnet,Pubs,,"Leisure Way, Finchley High Road",North Finchley,London,,E09000003,Barnet,,,526525.9657,,,E09000003,51.6058562,-0.1743116,191246.921,,,04/20/2020,Hollywood Bowl,,E05000063,Woodhouse,,,,
Barnet,Pubs,,230 Woodhouse Road,North Finchley,London,,E09000003,Barnet,,,527309.9655,,,E09000003,51.61147598,-0.162762734,191891.9208,,,04/20/2020,Woodhouse,,E05000063,Woodhouse,,,,
Barnet,Pubs,,283 Ballards Lane,North Finchley,London,,E09000003,Barnet,,,526133.9658,,,E09000003,51.61132718,-0.179753784,191845.9208,,,04/20/2020,Elephant Inn,,E05000061,West Finchley,,,,
